IP Address,Language,Purchase Price
171.119.90.232,zh,10.64
25.6.200.238,ru,90.86
226.99.84.93,de,12.23
21.4.172.203,pt,66.25
135.119.24.161,it,20.99
26.66.203.1,fr,8.82
160.11.56.55,zh,90.65
78.244.238.245,it,45.68
116.223.147.213,el,82.55
108.102.54.250,el,6.21
58.239.95.195,ru,72.36
83.253.101.20,es,44.81
130.176.218.221,fr,39.15
53.98.238.24,ru,27.4
167.59.131.45,de,7.35
112.159.222.115,fr,16.73
198.20.16.76,zh,89.44
82.198.19.218,el,45.69
235.90.254.240,pt,68.97
24.71.79.133,fr,46.4
180.156.205.220,el,70.92
165.124.230.217,es,28.65
102.156.16.144,ru,71.34
67.10.52.45,zh,41.64
170.45.195.52,el,67.81
221.231.169.119,fr,30.2
217.6.202.138,en,95.89
219.103.168.137,pt,88.12
189.249.133.180,it,81.57
232.192.16.82,it,66.28
151.6.213.29,fr,77.66
185.173.57.189,fr,15.34
255.87.160.128,en,2.95
113.11.236.182,fr,80.51
242.77.115.204,pt,12.2
123.77.240.15,zh,76.18
120.22.58.191,en,2.05
162.95.0.103,el,63.43
1.56.230.193,el,67.71
242.26.168.237,ru,69.72
3.87.51.152,it,28.65
183.124.10.66,it,8.99
193.223.152.45,es,25.65
43.175.23.36,en,25.22
207.78.15.93,ru,0.41
240.184.244.85,it,1.17
110.201.202.248,it,82.95
125.119.225.33,ru,60.43
177.96.55.2,es,43.22
174.179.38.118,pt,32.66
81.217.143.100,el,27.34
23.118.217.217,de,86.39
200.244.132.51,zh,24.75
197.158.20.145,de,89.69
120.4.57.44,de,63.94
131.40.137.114,ru,53.96
215.224.145.244,fr,6.13
56.133.63.182,fr,65.29
30.70.214.61,pt,71.26
104.84.184.14,zh,84.6
31.243.153.252,it,68.54
70.19.177.203,ru,94.82
103.224.116.144,fr,47.51
52.57.219.101,it,16.93
254.222.233.180,de,55.4
230.108.17.66,el,36.6
156.210.127.198,zh,49.87
93.144.57.240,ru,0.79
189.83.111.117,fr,70.32
52.201.106.7,fr,59.77
57.58.203.129,it,17.14
37.172.233.150,en,1.03
88.132.46.158,zh,96.28
78.92.219.183,ru,27.63
83.235.218.142,de,38.08
125.249.207.73,en,54.98
118.8.6.136,pt,35.49
69.122.41.163,es,5.81
232.249.57.155,fr,68.39
21.156.160.65,it,15.56
237.21.119.169,el,62.91
103.78.92.131,es,42.59
231.186.251.105,es,55.26
202.45.246.248,fr,0.26
128.230.236.1,de,56.36
104.148.49.21,es,10.77
51.171.130.5,el,23.26
130.11.70.214,el,55.52
87.166.47.143,en,24.58
143.178.190.59,de,25.25
62.47.8.125,fr,22.67
44.106.195.154,fr,60.82
174.38.226.44,ru,55.34
184.140.140.182,el,88.59
49.142.185.23,pt,41.05
253.166.155.35,en,76.72
5.155.158.32,zh,94.52
111.179.118.94,fr,71.16
51.144.178.38,es,28.71
197.149.207.118,ru,64.87
120.169.104.197,en,32.35
171.70.228.109,fr,38.14
66.182.31.238,en,38.4
107.192.93.124,fr,74.38
64.37.249.179,it,88.69
174.136.133.41,zh,63.17
196.1.132.218,el,94.48
208.127.92.233,es,11.78
118.106.16.91,zh,16.43
248.157.17.2,zh,45.06
244.200.185.136,pt,0.35
230.218.29.107,it,16.8
93.234.2.115,fr,69.53
20.234.9.241,ru,64.69
159.36.108.106,es,56.72
154.230.57.195,en,78.2
184.170.164.253,zh,91.33
64.31.65.3,pt,14.58
147.209.128.53,fr,0.8
213.120.205.5,es,97.86
237.28.115.160,es,37.38
152.30.84.238,el,28.97
114.221.65.18,ru,80.47
174.12.25.195,en,7.79
97.75.182.101,el,43.7
76.170.138.145,el,81.42
77.174.42.215,en,46.19
106.23.209.65,fr,31.98
251.224.171.118,pt,55.07
240.72.10.74,zh,56.93
250.140.49.77,fr,45.9
55.247.68.237,pt,71.57
26.152.158.76,ru,74.71
241.168.35.107,it,89.59
201.107.18.110,de,7.3
190.88.92.141,zh,29.98
162.133.141.79,de,85.56
64.62.108.113,en,83.31
134.92.202.146,zh,83.8
128.129.227.144,ru,75.78
181.116.154.132,it,12.31
211.176.101.48,it,79.44
136.191.182.38,pt,76.49
164.226.42.147,it,11.96
21.243.63.181,en,68.23
246.2.177.56,zh,35.05
147.173.29.155,de,18.12
21.93.58.63,en,37.6
234.194.54.221,zh,23.62
163.19.9.119,zh,95.35
132.202.192.148,es,31.97
89.12.149.84,it,30.34
177.73.101.14,fr,25.94
221.39.150.51,ru,62.71
86.228.195.20,es,29.72
196.80.94.218,it,51.16
90.250.204.225,zh,33.77
212.47.198.23,el,7.98
229.218.237.67,it,58.49
193.179.168.145,el,50.87
192.188.109.194,fr,28.59
209.32.250.230,en,17.91
28.242.225.14,es,90.76
235.234.150.243,ru,0.32
111.243.4.77,pt,38.62
168.84.227.79,es,5.06
110.228.87.121,es,63.84
85.212.96.99,en,94.33
109.151.189.128,el,70.75
104.75.49.56,es,3.53
76.104.81.181,zh,96.66
92.25.74.199,fr,91.29
208.215.181.182,fr,68.02
98.145.91.63,ru,71.23
165.22.248.114,fr,93.22
2.192.80.2,es,18.8
164.219.226.108,fr,94.23
186.187.42.198,zh,37.39
139.223.28.224,zh,24.92
84.25.243.53,fr,37.87
25.36.135.253,es,81.69
238.177.193.210,el,88.75
183.251.78.73,es,16.35
194.182.203.125,ru,80.05
117.112.198.239,el,37.83
62.201.253.181,en,38.35
93.227.165.199,zh,88.28
173.75.168.141,en,72.64
137.202.166.225,el,74.5
78.118.141.239,de,73.74
238.123.143.17,es,4.51
242.248.22.44,es,62.48
100.227.129.200,en,72.13
94.47.137.144,zh,21.32
118.177.107.106,pt,85.0
69.189.214.189,zh,26.43
32.178.159.239,pt,32.59
248.63.206.69,it,14.32
12.114.74.29,fr,89.23
55.98.233.236,zh,83.78
17.20.62.247,es,15.49
19.210.150.248,pt,32.68
202.215.48.191,ru,16.53
164.29.247.187,zh,15.42
27.32.236.144,el,27.23
94.22.150.127,zh,99.43
86.81.113.14,de,36.43
222.150.204.212,pt,75.31
48.244.142.220,de,79.04
78.163.128.160,zh,25.59
173.63.130.46,it,28.25
14.61.49.138,it,94.54
248.235.88.200,ru,86.24
89.1.83.133,fr,19.42
250.64.11.42,pt,34.48
79.173.17.142,pt,58.1
214.104.33.167,de,44.02
28.243.242.171,en,64.98
248.235.93.201,de,52.06
250.42.172.186,ru,87.16
83.89.166.161,ru,52.04
248.154.254.129,ru,10.81
37.118.211.3,zh,17.56
14.185.178.205,el,80.78
27.164.0.242,zh,5.48
4.86.118.28,es,37.68
6.230.190.244,it,14.03
212.24.6.90,en,21.16
170.48.9.54,ru,24.83
72.20.3.150,it,53.26
147.17.31.241,it,21.26
176.100.123.50,ru,73.13
177.22.176.241,es,85.9
55.91.23.176,es,18.7
51.74.63.125,it,0.81
241.235.158.186,pt,87.8
25.82.181.250,it,92.68
238.121.169.4,el,97.48
141.41.120.237,de,97.26
14.53.39.247,pt,82.05
58.248.96.74,it,46.82
222.244.8.176,zh,13.42
98.65.152.251,es,66.15
202.242.108.216,zh,60.21
41.107.90.28,pt,20.47
21.185.160.221,ru,77.31
10.233.204.157,es,16.22
158.0.129.96,pt,50.45
128.30.139.8,ru,12.28
141.174.3.111,ru,19.32
30.96.224.162,ru,81.6
142.129.36.121,zh,70.38
30.49.135.47,en,82.32
74.35.79.233,fr,47.96
146.28.69.168,de,94.39
195.177.170.203,es,37.65
117.217.86.73,es,32.92
150.80.195.89,el,69.16
183.112.203.142,de,83.94
175.192.61.17,en,87.49
57.44.144.33,el,2.48
239.186.112.228,zh,82.61
177.58.224.80,en,49.47
158.196.81.143,fr,99.92
111.83.146.153,el,49.73
108.127.178.248,fr,66.54
245.175.237.49,pt,74.71
161.91.205.180,el,85.49
102.162.123.244,it,94.2
151.232.225.14,fr,32.35
228.176.183.111,pt,93.56
189.199.164.154,it,60.58
12.77.205.169,ru,76.56
36.204.116.211,zh,87.05
187.200.63.137,zh,59.36
134.205.217.91,ru,7.04
6.177.101.254,zh,58.33
204.228.62.216,el,8.55
247.166.38.236,en,22.25
209.185.146.167,zh,47.22
49.212.208.232,el,51.16
213.187.193.149,en,21.71
167.233.106.219,en,14.44
17.104.76.138,it,90.32
67.131.161.20,fr,11.81
129.116.176.218,es,76.06
156.33.163.189,el,36.3
140.24.242.232,el,93.23
92.71.107.175,ru,33.53
17.153.14.56,de,14.77
135.100.254.241,ru,32.92
178.175.119.129,en,21.39
54.17.106.76,es,75.3
233.107.32.63,zh,30.96
234.94.158.34,it,87.76
244.237.103.35,fr,82.03
200.86.102.184,es,85.82
67.30.201.111,zh,42.43
69.51.246.149,en,63.04
157.223.162.51,pt,25.06
130.251.252.42,fr,30.41
19.194.215.122,es,58.27
61.125.40.93,zh,11.98
173.163.121.207,es,78.18
185.19.160.65,zh,96.69
104.144.170.68,de,4.76
187.94.53.227,ru,80.31
11.152.155.63,it,66.48
163.50.67.15,ru,72.9
191.231.190.227,ru,87.72
51.69.177.67,ru,30.01
131.197.207.176,en,0.31
30.144.178.189,it,2.81
48.181.21.239,de,22.59
54.42.237.102,en,52.12
228.222.99.203,el,66.21
50.140.171.183,de,59.39
2.60.106.76,ru,8.59
8.83.3.22,es,91.56
55.165.129.71,zh,77.8
99.200.107.237,ru,50.66
201.154.26.148,de,65.81
106.107.47.251,el,25.37
125.0.62.254,zh,13.6
74.234.66.139,it,1.71
217.8.152.92,de,21.48
73.139.18.143,ru,11.18
110.54.207.74,ru,28.28
245.125.85.45,fr,24.36
17.209.203.214,it,94.45
34.212.227.6,de,17.52
102.53.44.119,es,84.43
149.142.139.251,es,16.48
129.53.196.162,es,89.45
89.240.130.202,it,91.81
228.232.60.66,es,27.48
38.231.5.68,it,76.08
15.251.209.254,zh,92.84
210.149.239.115,de,9.81
36.102.4.21,zh,13.14
209.113.51.136,de,55.54
176.88.247.68,es,51.69
8.96.205.67,el,64.03
23.143.195.138,es,82.01
194.95.102.57,fr,95.24
32.61.232.62,it,9.19
117.218.179.119,pt,88.46
105.95.196.88,ru,42.32
126.75.131.140,fr,31.54
100.41.238.193,en,68.02
38.231.78.232,es,10.36
133.121.141.22,el,98.11
109.185.198.74,fr,99.21
226.190.196.91,de,37.05
6.46.10.142,en,53.88
125.84.172.214,de,68.52
16.252.3.196,el,24.67
227.103.125.103,es,82.13
147.41.175.154,fr,8.48
43.48.85.238,es,76.58
150.204.9.4,el,13.86
208.121.73.47,zh,76.88
15.13.244.184,fr,86.83
55.130.13.72,zh,15.32
16.210.214.204,el,10.76
59.94.80.201,en,60.69
236.112.110.40,ru,46.88
111.153.254.135,it,75.77
194.234.161.66,el,51.62
170.34.0.68,el,14.23
211.183.118.241,en,0.91
30.37.16.6,de,82.94
136.96.8.202,en,46.31
48.7.147.24,ru,63.32
197.255.147.65,pt,34.23
114.158.187.228,pt,50.82
132.48.112.74,ru,56.1
130.24.185.197,el,65.3
167.103.111.143,pt,27.41
172.11.127.183,en,54.54
167.131.234.253,fr,6.96
155.6.44.97,it,0.7
159.70.14.42,pt,19.77
93.31.27.58,zh,0.74
199.146.93.17,de,86.93
106.10.63.76,el,57.0
176.121.5.83,zh,97.35
55.64.104.43,en,71.42
243.88.215.27,fr,99.71
213.95.232.180,zh,20.97
230.180.118.45,en,91.88
84.138.192.15,fr,60.28
227.81.130.192,it,59.78
6.60.72.4,it,13.46
69.221.104.230,de,83.94
24.135.26.134,fr,99.35
255.132.145.172,ru,44.74
169.163.83.98,el,31.23
203.45.229.14,it,73.88
225.4.169.114,de,14.76
233.159.14.102,zh,38.03
255.66.137.213,ru,25.51
102.61.201.84,fr,62.28
144.194.39.76,en,53.57
78.232.78.146,en,83.7
73.3.225.120,en,78.17
14.64.194.212,el,59.34
158.25.16.232,de,19.57
43.229.139.239,pt,77.41
42.156.132.96,zh,43.58
168.133.82.15,es,88.1
234.71.202.194,ru,17.34
128.5.98.21,pt,16.32
84.199.27.103,de,44.05
18.10.56.79,pt,60.27
124.133.75.38,es,84.69
53.77.212.198,en,18.15
158.70.139.125,ru,4.86
51.180.176.236,it,37.97
73.99.149.33,en,7.24
65.6.140.229,pt,74.01
75.25.214.172,fr,11.46
236.125.235.226,pt,73.4
153.159.41.131,fr,91.95
8.207.94.110,el,78.62
4.133.124.20,fr,44.64
70.105.162.231,en,15.73
28.87.246.25,fr,97.37
219.203.188.179,de,95.58
27.109.66.128,ru,46.63
34.59.6.59,it,27.98
13.75.24.181,el,71.63
244.133.220.73,en,29.42
7.213.109.36,zh,49.35
143.231.41.73,zh,16.31
96.229.239.176,de,36.05
48.244.101.59,zh,68.61
29.254.95.59,it,20.25
37.179.202.31,zh,35.38
41.139.26.255,en,93.63
60.184.1.20,en,13.03
172.236.109.85,el,99.9
51.10.148.113,pt,58.95
135.126.40.32,pt,42.87
157.171.244.130,zh,57.03
44.86.177.166,zh,11.11
37.91.139.199,es,4.57
241.112.24.95,en,47.08
96.38.77.184,el,36.33
147.224.166.102,pt,76.95
175.186.89.93,zh,79.95
176.89.11.134,zh,27.65
106.162.141.80,ru,91.73
114.163.64.34,it,97.44
69.68.182.188,el,51.57
189.205.191.101,de,58.0
174.222.189.193,pt,51.11
20.198.101.182,el,95.0
182.215.224.164,zh,86.53
167.11.245.23,de,95.36
45.213.240.218,en,95.36
242.97.4.14,de,71.33
129.110.190.149,it,89.62
46.4.98.215,ru,7.8
13.6.11.109,zh,92.93
101.233.255.148,it,68.85
87.30.118.76,es,19.1
128.14.155.61,ru,26.13
244.14.34.146,el,3.97
101.62.146.95,zh,5.12
211.98.18.39,es,23.39
83.30.82.126,pt,26.44
95.7.224.172,it,58.58
82.61.37.113,el,63.78
250.136.28.188,es,83.82
165.129.146.1,el,0.95
60.82.3.194,de,88.9
103.1.36.74,fr,25.27
50.202.252.50,el,48.35
159.154.60.181,it,88.99
13.29.99.84,de,96.89
110.233.122.3,ru,39.75
94.61.37.216,en,44.36
166.179.55.165,el,18.03
134.88.41.232,zh,34.68
167.124.81.110,en,71.85
165.2.83.120,zh,47.69
142.33.111.95,en,61.39
189.183.150.111,zh,97.77
207.22.230.194,es,31.56
229.5.108.111,es,65.8
114.162.191.2,fr,97.41
207.187.145.85,ru,65.55
9.42.169.191,en,18.84
86.69.159.103,zh,36.41
21.57.118.182,el,81.77
204.65.186.250,el,67.86
56.216.188.195,es,83.56
88.213.73.189,el,68.46
244.254.195.121,pt,60.79
236.102.91.241,fr,64.22
233.222.0.226,zh,59.5
234.217.195.193,ru,31.19
1.109.141.149,es,30.09
206.151.42.166,en,13.14
60.144.151.199,fr,10.25
4.186.66.132,fr,59.79
50.81.213.110,it,63.93
71.244.144.246,it,84.7
223.94.158.242,zh,83.64
179.241.73.96,it,29.76
77.118.67.29,fr,52.34
49.34.98.40,ru,88.37
227.189.227.201,zh,93.57
137.8.60.83,en,76.09
206.11.10.105,en,51.04
163.225.111.29,ru,9.53
124.10.35.52,el,85.88
58.181.128.223,fr,30.97
136.158.234.94,el,57.28
179.173.90.214,de,39.34
175.158.216.205,de,26.05
134.108.244.156,it,32.59
47.228.103.141,it,98.16
45.1.104.55,zh,97.87
137.156.178.55,es,85.09
243.148.181.44,it,82.67
205.93.39.137,de,27.63
147.103.202.179,zh,7.05
5.65.156.127,en,59.74
123.186.172.0,it,92.44
214.82.144.155,el,16.05
191.80.29.34,pt,69.63
228.99.228.238,it,73.38
130.97.243.158,zh,47.07
117.163.196.55,es,52.69
68.207.68.100,it,2.31
85.138.178.187,it,28.04
81.245.26.83,fr,55.04
2.171.25.59,fr,80.66
4.221.134.176,fr,77.13
83.136.99.237,es,24.96
202.127.39.117,zh,97.96
160.95.203.14,pt,94.03
36.162.122.100,el,66.76
68.96.243.147,es,63.89
186.92.75.105,es,30.48
152.109.186.219,pt,26.25
194.16.166.52,it,59.92
120.246.194.219,ru,58.77
111.24.157.130,it,83.25
250.168.150.92,ru,10.96
71.241.55.51,it,75.2
15.2.69.213,it,21.3
106.37.121.152,it,63.63
174.154.231.76,it,37.73
177.228.49.171,pt,8.36
41.19.101.132,zh,56.7
52.9.119.199,el,82.24
239.222.164.206,it,19.74
144.53.20.216,fr,64.54
165.101.228.144,pt,64.08
51.242.128.145,de,33.26
107.254.96.178,en,24.14
216.175.183.64,fr,33.63
57.222.184.18,el,28.33
51.169.164.126,es,28.18
216.19.40.29,fr,39.71
119.232.109.120,ru,49.28
70.215.127.45,pt,14.75
82.62.237.144,el,14.96
189.136.72.103,de,33.18
254.247.194.121,ru,72.42
148.96.182.162,zh,19.36
160.230.54.132,en,6.59
249.31.2.90,el,68.08
233.207.92.65,pt,61.27
32.63.58.255,zh,81.48
210.204.78.203,zh,62.53
215.198.142.144,en,97.71
66.184.37.232,it,67.1
120.137.7.36,pt,60.81
187.82.84.32,it,39.45
56.133.71.171,el,29.17
9.233.213.125,en,49.51
89.182.32.1,ru,82.93
5.148.38.12,ru,78.45
32.215.76.164,en,84.11
31.247.196.233,pt,64.59
86.112.73.93,it,0.76
16.240.63.243,es,38.4
227.37.4.12,fr,8.89
160.205.203.101,de,8.96
47.254.71.216,fr,86.49
207.118.113.3,de,9.72
80.100.169.149,zh,81.93
251.97.202.102,zh,58.66
193.55.140.106,de,47.77
8.245.72.70,pt,45.41
169.93.47.215,es,69.37
220.109.138.9,ru,68.37
25.3.196.122,fr,48.09
211.161.119.196,pt,49.25
30.57.31.193,de,75.3
243.25.213.201,de,88.27
79.233.179.121,ru,31.42
182.135.17.242,el,85.17
117.218.32.19,es,72.98
201.98.185.137,el,52.79
214.75.151.54,ru,51.72
89.197.4.76,de,4.58
1.13.208.242,de,39.05
208.70.212.104,pt,14.61
153.170.143.7,fr,30.94
100.232.150.21,es,79.57
38.98.198.31,de,39.85
113.151.220.44,es,6.84
96.177.201.120,it,84.82
186.102.136.64,el,50.76
195.208.98.125,el,7.66
17.169.139.0,el,0.22
165.171.220.255,it,1.92
137.39.58.215,ru,51.87
17.228.146.15,zh,57.07
223.187.53.8,de,31.01
80.20.50.123,el,50.27
161.114.179.183,it,32.77
2.187.90.145,fr,59.16
224.148.153.96,pt,85.19
123.211.112.210,de,42.71
124.119.71.66,pt,95.13
131.242.219.141,el,32.5
128.61.209.136,fr,72.02
156.35.142.57,ru,32.63
46.62.132.212,ru,77.52
223.57.50.218,de,36.56
222.136.163.148,ru,20.2
63.18.118.107,it,76.95
91.166.136.158,de,35.29
184.167.9.103,en,99.16
174.166.139.188,zh,10.72
134.247.49.140,ru,30.6
79.60.62.253,de,98.84
41.148.31.23,pt,25.26
198.73.56.213,it,55.89
67.183.162.28,ru,43.62
240.160.250.43,de,8.37
207.65.121.44,el,0.03
95.244.210.71,pt,94.96
73.159.91.176,zh,4.21
68.200.237.110,zh,15.81
143.211.5.188,en,73.54
225.147.86.166,de,6.2
210.133.52.111,fr,43.26
212.115.93.201,pt,10.71
108.9.85.3,ru,57.47
27.251.189.243,fr,6.79
34.148.95.238,ru,89.47
143.110.40.203,de,84.13
33.108.196.138,de,20.83
135.237.32.108,pt,15.94
146.125.196.116,ru,59.91
75.235.7.74,el,21.69
75.221.58.16,de,72.44
242.70.5.214,it,22.72
56.41.154.167,zh,42.45
60.7.26.73,fr,16.15
67.214.173.22,es,7.82
36.108.141.174,zh,74.08
212.31.191.226,de,54.59
240.90.167.52,zh,96.26
165.189.206.232,es,99.0
252.173.155.119,pt,90.46
178.237.245.42,de,28.0
247.184.85.30,en,34.81
76.255.135.193,en,43.64
27.171.74.133,ru,10.78
79.99.249.254,de,93.87
56.117.247.148,de,52.4
238.248.188.29,fr,56.2
202.180.186.232,en,99.18
45.21.21.134,fr,34.49
147.87.58.142,ru,41.8
134.189.183.193,es,25.23
130.109.58.233,it,97.8
167.230.239.21,it,46.27
72.51.125.217,pt,24.28
162.210.33.4,ru,26.98
89.202.103.161,pt,73.96
183.8.54.64,el,84.38
46.71.236.23,zh,18.49
29.78.250.162,el,7.78
157.98.103.228,zh,25.46
12.40.185.14,en,37.73
1.94.138.153,fr,27.35
181.186.239.112,ru,68.93
128.206.237.131,fr,84.07
101.211.97.231,en,79.83
36.77.219.134,it,52.36
18.135.20.251,zh,59.94
20.79.52.29,zh,88.59
149.178.24.164,de,95.83
2.185.15.55,zh,19.82
195.131.8.151,en,81.64
128.76.58.33,de,95.43
79.32.123.239,de,11.77
38.91.114.120,en,19.02
88.248.231.204,en,46.36
82.127.96.166,ru,87.51
113.227.171.119,ru,36.3
186.56.115.15,fr,5.45
176.112.26.45,el,9.68
237.132.161.211,de,75.86
8.23.40.95,ru,5.45
65.9.60.119,el,67.58
204.136.245.96,ru,14.79
52.46.127.241,ru,16.07
220.31.171.4,fr,21.84
71.192.225.120,fr,26.75
64.150.105.251,zh,21.72
96.154.241.70,es,93.55
136.215.121.66,es,77.85
9.67.165.53,en,99.18
83.36.100.232,en,20.99
171.177.221.76,fr,10.99
130.10.90.235,de,93.42
42.98.134.180,fr,38.86
137.2.20.151,pt,88.27
77.254.70.239,fr,89.3
137.243.144.165,el,31.67
108.202.219.112,zh,3.88
117.217.184.48,el,34.08
143.119.135.168,el,58.27
73.243.128.192,el,73.26
254.191.223.131,ru,79.33
98.136.164.122,ru,2.99
253.117.7.13,ru,97.79
251.21.56.235,fr,2.74
197.73.166.44,de,6.5
195.12.127.91,en,58.63
206.0.231.194,en,58.1
29.207.101.24,zh,87.9
4.32.164.239,zh,91.08
246.46.190.174,pt,11.64
224.107.140.34,ru,17.39
229.107.175.211,zh,2.99
178.17.155.133,pt,93.08
12.238.153.8,zh,21.45
18.193.206.165,es,91.43
215.205.7.227,en,45.53
216.55.212.229,it,75.97
95.22.160.210,ru,13.77
195.221.241.87,ru,22.59
202.162.167.78,zh,57.21
0.195.65.213,en,28.4
174.28.214.22,zh,77.86
93.25.238.220,fr,16.36
75.109.187.54,fr,40.51
1.22.73.178,es,25.32
124.254.198.195,ru,40.81
248.230.200.218,el,86.9
171.64.174.214,es,26.5
111.64.0.230,de,54.48
146.196.109.118,es,44.58
101.83.59.165,es,45.98
22.85.46.195,fr,32.27
46.150.47.154,pt,7.31
5.217.83.103,zh,91.85
123.133.22.35,pt,74.36
188.246.78.201,ru,94.25
90.201.14.199,de,40.21
151.196.3.192,en,64.26
161.156.231.35,es,86.45
196.255.230.139,fr,65.6
28.105.130.1,de,73.71
52.181.87.41,en,39.18
68.251.12.54,es,94.81
213.71.255.56,de,76.07
210.165.250.128,fr,60.37
179.208.130.75,it,6.47
192.96.70.33,el,5.26
39.136.92.39,en,63.39
143.74.216.84,en,81.11
211.153.7.99,ru,72.65
120.177.226.102,en,30.61
162.210.233.85,it,89.83
216.147.22.103,it,19.76
81.223.136.146,de,79.32
138.224.1.141,pt,17.1
250.151.44.190,es,14.82
220.9.39.55,fr,9.77
20.88.107.137,el,93.67
106.181.87.43,zh,13.34
28.26.141.87,it,69.17
124.240.175.169,it,37.38
191.187.141.149,ru,58.58
32.52.65.158,de,66.43
108.159.35.115,fr,27.76
226.96.62.180,zh,41.26
12.13.4.219,en,19.09
206.116.125.71,es,92.43
232.85.93.44,es,50.86
189.239.70.224,ru,29.33
205.98.156.97,el,1.91
81.7.80.145,fr,18.54
60.121.63.39,pt,40.97
127.104.38.62,en,82.58
148.97.27.151,pt,8.6
230.243.74.138,en,52.26
250.79.233.16,fr,30.0
59.127.89.80,pt,76.42
164.56.47.181,en,74.12
6.78.61.167,ru,21.34
69.180.96.238,pt,27.57
197.114.233.164,es,95.78
42.58.49.110,el,15.99
189.22.92.226,it,85.79
187.121.5.20,fr,42.23
185.48.47.205,fr,66.01
19.40.82.125,zh,47.63
38.214.227.203,el,19.16
165.153.164.186,es,93.27
207.247.154.87,it,29.09
175.104.109.207,it,37.76
175.12.148.181,es,50.19
46.107.100.134,ru,42.39
176.23.16.153,en,23.05
219.127.200.75,pt,69.06
101.195.21.158,de,49.04
148.103.162.34,en,39.72
150.197.131.114,de,9.4
242.72.27.198,fr,61.57
83.49.152.82,pt,16.7
15.88.172.68,zh,11.28
93.120.252.198,zh,81.28
20.76.213.54,pt,96.16
236.157.72.163,fr,65.05
244.218.227.16,zh,74.87
38.93.49.147,es,4.64
35.57.68.78,it,20.64
160.124.238.124,fr,61.37
22.202.255.109,it,96.66
89.196.140.141,zh,93.82
25.183.142.241,pt,19.97
77.105.207.124,it,20.08
233.168.19.242,en,78.47
134.6.5.253,it,39.89
45.216.118.222,de,20.54
0.198.122.93,en,14.02
28.214.122.220,en,65.73
181.215.17.190,fr,74.31
128.98.65.133,it,71.51
88.53.40.178,zh,55.25
137.63.105.227,ru,31.08
3.136.248.74,ru,12.97
241.22.136.173,pt,56.89
169.203.31.16,el,80.2
16.107.26.38,de,39.92
161.29.214.132,ru,90.35
74.127.124.135,it,50.92
5.89.10.16,pt,97.63
150.91.71.126,pt,60.74
79.237.101.59,fr,56.37
143.139.184.18,es,0.01
77.46.238.133,es,59.97
45.83.132.77,fr,92.8
28.98.175.5,de,65.38
82.71.198.79,el,88.21
19.145.226.26,it,78.07
241.187.35.201,ru,55.81
28.130.224.0,pt,85.21
172.210.183.226,es,28.81
247.137.181.241,fr,70.54
121.19.21.107,fr,87.35
98.200.254.132,fr,18.71
87.74.18.228,en,93.48
92.55.197.82,el,89.3
46.108.36.79,de,36.37
95.120.246.55,el,87.64
69.218.213.160,de,50.49
211.28.236.64,es,49.3
75.88.30.153,en,62.1
151.135.30.163,fr,25.15
164.55.34.48,es,24.27
74.183.220.148,pt,47.5
172.178.89.13,es,59.65
128.227.199.196,de,46.08
151.133.174.35,fr,8.32
235.228.22.222,ru,9.77
226.218.86.40,el,44.28
107.245.168.85,ru,85.54
228.235.247.137,zh,79.73
147.41.230.77,pt,90.87
165.214.248.169,ru,26.92
197.42.81.223,it,34.14
101.73.218.254,pt,94.75
198.159.207.89,ru,42.68
156.226.19.56,es,72.48
96.173.229.141,de,1.06
196.41.57.226,es,60.91
176.68.70.196,pt,96.87
122.10.221.67,zh,17.99
110.189.228.225,pt,11.09
109.140.237.225,de,47.23
114.184.189.105,it,47.96
96.45.81.53,en,58.42
38.7.163.26,ru,59.54
14.43.124.2,pt,68.17
231.193.16.209,ru,52.38
136.18.162.93,ru,96.24
104.57.72.101,pt,99.12
95.139.75.2,fr,29.5
135.21.121.38,en,61.24
78.82.12.49,fr,40.75
206.32.111.68,en,98.48
135.12.123.140,de,13.62
198.169.92.196,it,18.73
61.215.3.22,ru,98.95
10.123.31.33,pt,77.15
163.38.120.49,pt,60.63
182.16.68.53,pt,20.64
158.152.204.91,ru,18.5
122.17.173.170,de,99.4
123.205.70.15,fr,49.03
210.249.37.244,it,45.89
128.5.73.137,en,32.2
155.21.105.34,zh,22.52
18.63.100.134,es,67.2
240.226.127.5,pt,85.84
189.148.7.154,el,55.29
47.109.154.169,el,58.54
14.229.51.154,fr,0.73
233.227.70.221,fr,66.69
41.148.93.130,pt,72.51
204.200.182.47,el,52.26
184.35.177.232,en,4.15
196.75.157.170,zh,2.36
196.213.100.161,pt,57.73
38.248.43.148,es,77.71
255.198.157.138,ru,95.71
189.0.90.14,pt,15.77
237.2.196.110,zh,11.61
44.95.122.79,fr,36.45
59.122.195.134,pt,68.02
197.140.22.69,fr,49.84
246.74.120.104,it,33.3
46.183.129.99,pt,75.96
31.31.17.239,es,44.95
253.183.240.195,ru,21.7
241.65.127.221,de,20.4
104.98.27.61,it,61.22
242.177.104.202,en,8.66
131.10.44.241,es,89.75
11.141.151.12,zh,37.51
112.211.155.85,it,22.87
15.110.60.169,ru,89.72
197.124.140.233,de,49.32
74.3.195.39,pt,46.98
60.60.6.54,pt,52.17
155.87.234.124,ru,53.26
242.110.221.32,de,19.22
10.105.20.201,pt,57.28
68.226.90.208,es,69.84
148.199.106.160,es,1.82
3.165.59.79,es,10.21
40.4.252.147,pt,12.36
